inicial,dorsal,nombre_jugador,minutos,puntos,rebotes_ofensivos,rebotes_defensivos,rebotes_total,asistencias,recuperaciones,perdidas,tapones_favor,tapones_contra,mates,faltas_cometidas,faltas_recibidas,valoracion,balance,equipo,jugador,t1s,t1a,t2s,t2a,t3s,t3a
0,0,MUÑOZ PALENCIA_ JESUS,10.266666666666667,3,0,2,2,2,0,0,0,0,0,2,1,3,3.0,950778,2087557,1,2,1,1,0,2
1,2,GARCIA ROSELLO_ MARCOS,26.2,12,2,6,8,0,0,2,1,0,1,4,3,6,8.0,950778,2557720,3,6,3,7,1,6
1,3,GALVEZ ARROYO_ SAMUEL,21.8,7,2,6,8,3,1,2,0,0,0,4,6,9,-25.0,950778,1900423,1,6,3,5,0,3
0,4,CASTRILLON RODRIGUEZ_ OSCAR,16.733333333333334,4,0,1,1,0,1,0,1,0,0,1,1,2,-3.0,950778,2183928,0,0,2,6,0,1
1,8,GALVEZ ARROYO_ VICTOR,21.55,2,0,7,7,2,1,2,0,0,0,4,3,5,-7.0,950778,1900426,2,4,0,1,0,1
1,9,TUDELA GARCIA_ GUSTAVO,22.3,6,2,1,3,0,2,0,0,0,0,3,2,7,-7.0,950778,2027626,2,4,2,3,0,0
0,10,GADEA VALENCIA_ VICTOR,13.333333333333334,3,0,0,0,0,0,1,0,0,0,3,1,-1,6.0,950778,2141015,1,2,1,1,0,0
0,14,SABATER MARTINEZ_ GERMAN,15.583333333333334,2,0,5,5,0,0,0,0,0,0,2,0,3,-10.0,950778,2117260,0,0,1,2,0,1
0,15,VERDU SCHLIE_ PAUL,22.383333333333333,4,1,0,1,2,0,1,0,1,0,0,1,3,5.0,950778,2265449,2,2,1,4,0,1
0,25,FERRIZ SELLES_ ALBERTO,3.966666666666667,0,1,1,2,0,0,0,0,0,0,1,0,1,-5.0,950778,2112479,0,0,0,0,0,0
1,42,KLOTZ MAROTO_ CONRAD,25.883333333333333,16,0,5,5,3,1,3,0,0,0,3,6,14,5.0,950778,2221478,8,11,4,8,0,4
0,2,OSA NZANG_ LUCIANO,6.033333333333333,0,1,0,1,0,0,0,0,0,0,1,2,-3,-7.0,950873,2006599,0,4,0,1,0,0
1,4,PORRA MAESTRE_ JOEL,13.1,0,0,0,0,0,0,1,0,0,0,2,1,-5,8.0,950873,2077062,0,0,0,2,0,1
0,7,BARTUAL BARDISA_ OSCAR,11.266666666666667,4,2,2,4,0,0,0,0,0,0,2,1,2,-8.0,950873,1794812,0,0,2,3,0,4
0,8,COMINO DIEZ_ CARLOS,13.116666666666667,2,2,0,2,0,0,0,0,1,0,1,1,0,-22.0,950873,1698706,2,2,0,1,0,3
1,10,SERNEGUET GARVI_ ALDO JOSE,32.516666666666666,16,1,9,10,6,4,3,0,0,0,3,10,31,16.0,950873,1677187,6,11,2,4,2,4
1,12,ALBALADEJO PEREZ_ NORBERTO,26.78333333333333,14,1,2,3,1,1,0,0,0,0,4,2,-1,22.0,950873,1796561,0,1,7,16,0,8
1,14,STRUKOV STRUKOV_ VALENTIN,31.5,15,4,11,15,1,0,3,0,0,0,2,5,26,14.0,950873,1876136,3,5,6,8,0,1
0,15,MOLINELLI VILLALBA_ GABRIEL,9.783333333333331,0,3,1,4,0,0,1,1,0,0,1,2,2,-11.0,950873,1294535,0,0,0,3,0,0
1,16,SANCHEZ LUBIAN_ PEDRO MANUEL,25.383333333333333,10,4,1,5,2,0,1,0,1,0,3,2,6,17.0,950873,1208481,1,2,3,4,1,8
0,24,SEVERA LENCINA_ CARLOS,19.866666666666667,4,1,0,1,1,1,0,0,0,0,3,1,2,19.0,950873,2020015,1,2,0,1,1,2
0,30,SANCHEZ ALIAGA_ OLIVER,7.833333333333333,0,1,1,2,2,0,1,0,0,0,1,0,1,-18.0,950873,1605745,0,0,0,0,0,1
0,37,MIRANDA ORTEGA_ JORGE,2.8166666666666664,0,0,0,0,0,0,0,0,0,0,2,0,-2,0.0,950873,2071571,0,0,0,0,0,0
