inicial,dorsal,nombre_jugador,minutos,puntos,rebotes_ofensivos,rebotes_defensivos,rebotes_total,asistencias,recuperaciones,perdidas,tapones_favor,tapones_contra,mates,faltas_cometidas,faltas_recibidas,valoracion,balance,equipo,jugador,t1s,t1a,t2s,t2a,t3s,t3a
1,7,SANCHEZ RODRIGUEZ_ PABLO JOSE,14.9,8,0,4,4,0,1,1,0,0,0,0,1,11,-14.0,951421,1516866,0,0,4,6,0,0
1,8,CADME ARIAS_ GREGORY RENE,26.4,8,1,2,3,1,2,2,0,0,0,1,3,7,-12.0,951421,1767254,1,1,2,6,1,4
0,9,IBAÑEZ RUIZ_ JOSE,4.633333333333333,0,0,0,0,0,0,0,0,0,0,1,0,-1,-7.0,951421,1998643,0,0,0,0,0,0
1,10,LÓPEZ MARTINEZ_ ALVARO,23.916666666666668,15,0,1,1,3,1,1,0,0,0,3,3,13,-5.0,951421,1895175,4,6,1,1,3,7
0,11,GONZALEZ LÓPEZ_ JUAN,18.666666666666668,7,1,0,1,0,2,1,0,0,0,2,2,4,4.0,951421,1766977,2,3,1,1,1,5
1,12,MARTÍNEZ-QUINTANILLA JIMÉNEZ_ RAMIRO ENRIQUE,32.45,13,0,3,3,0,1,4,0,0,0,1,6,9,-4.0,951421,1514342,2,5,1,3,3,7
0,13,PARRA GOMEZ_ PABLO,4.983333333333333,0,0,0,0,0,0,1,0,0,0,0,0,-2,-9.0,951421,2133764,0,0,0,0,0,1
0,16,LORCA AGUILAR_ JOSE MANUEL,24.633333333333333,12,0,5,5,2,0,0,1,0,0,0,2,20,-1.0,951421,1736001,0,1,3,4,2,2
0,17,CRUZ MARTINEZ_ JORGE,8.183333333333334,0,1,1,2,1,0,1,0,0,0,2,0,-1,-14.0,951421,1827474,0,0,0,1,0,0
0,26,LUGO NITSCHE_ ANGEL MANUEL,4.083333333333333,0,0,0,0,1,0,1,0,0,0,4,0,-5,-8.0,951421,2334582,0,0,0,1,0,0
0,77,CASCALES FERNANDEZ_ JUAN,17.9,1,0,3,3,3,0,3,0,0,0,3,2,-1,-1.0,951421,1899744,1,2,0,2,0,1
1,88,TAVELLI_ JUAN IGNACIO,19.25,4,0,3,3,2,2,2,0,0,0,3,2,2,-4.0,951421,2032122,1,2,0,2,1,4
0,4,MALLIK BOUNAD_ RABAH DJIHAD,6.083333333333333,2,1,1,2,1,0,0,0,0,0,3,0,2,-5.0,952153,2160246,0,0,1,1,0,0
1,8,CUBERO SANTAFE_ IVAN,9.266666666666667,2,1,1,2,0,2,1,0,0,0,4,1,1,5.0,952153,1868277,2,2,0,1,0,0
1,10,ZURBRIGGEN_ ALEJANDRO,24.5,16,1,4,5,1,0,4,0,0,0,1,3,8,7.0,952153,2451267,4,6,3,7,2,8
0,15,PELUFO LOZANO_ VICTOR,19.766666666666666,6,1,4,5,2,1,2,0,0,0,1,1,10,-4.0,952153,1986323,2,2,2,3,0,1
0,17,LLACER SIMLAT_ EMILIO,19.133333333333333,9,0,2,2,4,2,0,0,0,0,2,2,11,8.0,952153,2090295,1,1,1,5,2,4
0,18,DALMAU ROIG_ JAVIER,16.583333333333332,7,0,0,0,0,0,0,0,0,0,2,1,5,8.0,952153,1618495,0,0,2,3,1,1
1,21,MARTINEZ HERNANDEZ_ MIGUEL,26.216666666666665,8,0,3,3,1,3,4,0,0,0,1,0,5,20.0,952153,1605142,0,0,4,6,0,3
0,22,MARTIN MARGARIT_ ALVARO,13.166666666666666,3,0,1,1,0,0,0,0,0,0,3,2,1,-10.0,952153,2024048,1,2,1,2,0,0
0,23,LERIN PEREZ_ IVAN,14.116666666666667,2,0,0,0,0,0,3,0,0,0,2,4,-2,-3.0,952153,1807111,0,0,1,3,0,1
1,50,ANTICH MINGUEZ_ POL,25.83333333333333,15,2,4,6,0,2,1,0,1,0,0,4,22,23.0,952153,2033012,0,0,6,9,1,2
1,74,VERDEGUER FERRER_ LUIS,25.33333333333333,13,3,11,14,1,1,1,0,0,0,2,2,25,26.0,952153,228269,3,4,5,7,0,0
