inicial,dorsal,nombre_jugador,minutos,puntos,rebotes_ofensivos,rebotes_defensivos,rebotes_total,asistencias,recuperaciones,perdidas,tapones_favor,tapones_contra,mates,faltas_cometidas,faltas_recibidas,valoracion,balance,equipo,jugador,t1s,t1a,t2s,t2a,t3s,t3a
0,2,TALENS ALBERO_ OVIDI,3.95,0,0,0,0,2,0,1,0,0,0,0,0,1,-2.0,950835,2102105,0,0,0,0,0,0
0,4,IGLESIAS CAMINO_ ANXO,20.53333333333333,20,0,4,4,2,0,1,0,0,0,2,2,22,-16.0,950835,1828632,1,1,2,4,5,6
0,8,MAS MICO_ JAIME,2.7333333333333334,3,0,0,0,0,0,0,0,0,0,0,0,2,-6.0,950835,2182740,0,0,0,0,1,2
1,11,LOPEZ ZOROA_ FRANCISCO,20.916666666666668,12,1,0,1,4,3,0,0,1,0,1,1,14,18.0,950835,1889530,0,0,3,6,2,5
1,13,MARTÍNEZ CUCALÓN_ NICOLÁS,32.483333333333334,17,1,1,2,3,2,1,0,0,0,3,2,9,2.0,950835,2033341,2,4,6,10,1,8
1,14,LADSON BUGALLO_ WILL ALEXIO,29.45,7,4,8,12,7,4,0,1,1,1,5,4,23,-6.0,950835,2042389,1,4,3,7,0,0
1,17,MARTINEZ MUÑOZ_ JOSE LUIS,34.0,14,1,3,4,3,1,2,1,1,0,5,4,12,-6.0,950835,1501246,2,3,3,5,2,7
1,21,PALAZON VICEDO_ GINES,22.65,5,2,2,4,1,0,2,1,1,0,4,1,2,6.0,950835,2100996,0,0,1,4,1,2
0,34,BLAZQUEZ VIDAL_ ALEJANDRO,24.33333333333333,7,0,1,1,0,0,1,0,0,0,4,0,1,-4.0,950835,1995455,0,0,2,4,1,1
0,51,NAVARRO MORALES_ JAVIER,8.95,2,0,0,0,0,1,1,0,0,0,5,1,-2,-1.0,950835,2118686,0,0,1,1,0,0
0,7,SANCHEZ RODRIGUEZ_ PABLO JOSE,13.016666666666667,4,1,3,4,0,0,0,1,0,0,1,0,8,-7.0,951421,1516866,0,0,2,2,0,0
1,8,CADME ARIAS_ GREGORY RENE,31.716666666666665,15,3,5,8,2,1,2,2,0,0,1,9,24,-1.0,951421,1767254,5,12,5,7,0,1
0,9,IBAÑEZ RUIZ_ JOSE,11.733333333333333,2,1,1,2,1,1,1,0,0,0,0,1,5,-2.0,951421,1998643,0,0,1,2,0,0
1,10,LÓPEZ MARTINEZ_ ALVARO,8.15,3,0,2,2,2,0,0,0,0,0,3,0,4,-12.0,951421,1895175,0,0,0,0,1,1
0,11,GONZALEZ LÓPEZ_ JUAN,14.666666666666666,2,0,2,2,1,0,2,0,0,0,1,0,-1,11.0,951421,1766977,0,0,1,2,0,2
1,12,MARTÍNEZ-QUINTANILLA JIMÉNEZ_ RAMIRO ENRIQUE,32.75,13,2,9,11,2,0,2,0,1,0,3,2,16,6.0,951421,1514342,2,2,4,8,1,4
0,13,PARRA GOMEZ_ PABLO,4.15,3,0,0,0,0,0,0,0,0,0,0,1,4,-2.0,951421,2133764,1,1,1,1,0,0
0,15,MARMOL MOLINA_ MARIO,6.983333333333333,3,0,0,0,0,0,0,0,0,0,0,0,1,-5.0,951421,1116272,0,0,0,0,1,3
1,16,LORCA AGUILAR_ JOSE MANUEL,26.98333333333333,22,3,2,5,0,2,0,1,1,0,0,6,29,10.0,951421,1736001,4,9,9,11,0,0
0,17,CRUZ MARTINEZ_ JORGE,22.08333333333333,15,0,0,0,1,0,5,0,1,0,3,5,10,22.0,951421,1827474,3,4,0,2,4,4
1,77,CASCALES FERNANDEZ_ JUAN,16.833333333333332,2,0,2,2,4,1,3,0,0,0,4,3,-1,14.0,951421,1899744,2,6,0,1,0,1
0,88,TAVELLI_ JUAN IGNACIO,10.933333333333334,6,0,2,2,1,1,2,0,0,0,0,2,4,-19.0,951421,2032122,2,3,2,7,0,0
