inicial,dorsal,nombre_jugador,minutos,puntos,rebotes_ofensivos,rebotes_defensivos,rebotes_total,asistencias,recuperaciones,perdidas,tapones_favor,tapones_contra,mates,faltas_cometidas,faltas_recibidas,valoracion,balance,equipo,jugador,t1s,t1a,t2s,t2a,t3s,t3a
0,1,MARTINEZ VERDU_ DAVID,3.733333333333333,0,0,0,0,0,1,0,0,0,0,0,0,0,-6.0,952559,2214948,0,0,0,0,0,1
0,5,GARCIA CORBI_ JOSE MANUEL,16.433333333333334,5,0,0,0,1,3,2,0,1,0,2,4,4,-17.0,952559,1499350,5,6,0,3,0,1
0,7,PEREZ DIEZ_ MANUEL,13.85,0,1,0,1,2,0,1,0,0,0,3,2,0,-18.0,952559,1792455,0,0,0,1,0,0
1,8,BERMUDEZ HERRERO_ JORGE,27.766666666666666,17,1,1,2,1,1,2,0,0,0,2,3,12,-31.0,952559,1687924,1,1,5,8,2,7
0,10,MARCOS BONMATI_ IVAN,4.366666666666666,0,1,0,1,0,0,0,0,0,0,0,0,1,-5.0,952559,2171465,0,0,0,0,0,0
1,13,VAICIUNAS_ AIRIDAS,31.383333333333333,15,4,1,5,1,3,5,0,1,0,1,1,15,-31.0,952559,2233345,1,2,4,6,2,3
0,15,PUJALTE MIRA_ JOSE ANTONIO,19.23333333333333,11,2,4,6,0,0,1,1,0,0,5,1,8,-9.0,952559,1995786,1,1,2,4,2,5
1,17,SEGUI HEREDIA_ CHRISTIAN,32.71666666666667,12,1,3,4,9,2,4,0,0,0,1,5,19,-31.0,952559,1706355,1,3,4,9,1,2
1,18,FERNANDEZ CARRASCO_ MATEO,31.383333333333333,6,1,2,3,1,1,1,0,1,0,4,1,-4,-31.0,952559,1673632,2,2,2,4,0,9
1,21,GARCIA RUIZ_ ANTONIO DANIEL,19.133333333333333,2,0,1,1,0,1,1,1,0,0,5,1,-4,-26.0,952559,1614405,0,0,1,2,0,3
1,2,VELAZQUEZ BALSERA_ CARLOS,24.366666666666667,9,0,1,1,8,4,1,0,0,0,2,1,18,29.0,950773,1796900,0,0,3,5,1,1
0,7,ROLDAN PIMENOV_ ALEKSEI,13.633333333333333,5,0,1,1,2,0,2,0,0,0,2,0,1,13.0,950773,2221352,0,0,1,2,1,3
1,8,CAZORLA ZARAGOZI_ DARIO,19.85,14,0,2,2,2,0,1,0,0,0,2,2,17,28.0,950773,1756269,0,0,1,1,4,4
0,10,ORTOLA TOMAS_ JOAN MARIA,14.533333333333331,8,6,6,12,2,1,1,0,0,0,2,3,20,9.0,950773,1208733,2,4,3,4,0,0
0,11,JIMENA LLORCA_ SERGIO PATRIZIO,17.0,12,0,3,3,0,2,0,0,0,0,2,3,15,14.0,950773,1995485,1,2,1,3,3,3
1,14,CVRKOTA_ MILOS,20.33333333333333,13,1,2,3,1,0,2,0,1,0,2,3,11,25.0,950773,2643356,3,4,2,6,2,2
1,17,SHERMAN_ KAJ-BJORN KRISTOF,29.75,30,3,5,8,4,0,3,2,0,0,2,10,44,38.0,950773,2160027,12,16,9,10,0,0
0,18,LOPEZ FLOR_ ANDRES,10.25,0,0,1,1,0,0,2,0,1,0,1,0,-3,3.0,950773,1686734,0,0,0,1,0,0
0,22,SIDDIQUE_ SALEEM,6.183333333333334,0,0,0,0,1,0,0,1,0,0,1,0,1,6.0,950773,2378721,0,0,0,0,0,0
1,33,KLEINJAN RODRIGUEZ_ ALAN PETER,26.85,11,0,4,4,3,0,2,0,0,0,1,0,11,30.0,950773,1508383,0,0,4,5,1,4
0,88,IVARS MUNERA_ JAIME,17.25,7,0,1,1,3,0,1,0,0,0,2,0,4,10.0,950773,1365378,0,0,2,6,1,1
