inicial,dorsal,nombre_jugador,minutos,puntos,rebotes_ofensivos,rebotes_defensivos,rebotes_total,asistencias,recuperaciones,perdidas,tapones_favor,tapones_contra,mates,faltas_cometidas,faltas_recibidas,valoracion,balance,equipo,jugador,t1s,t1a,t2s,t2a,t3s,t3a
0,2,OSA NZANG_ LUCIANO,16.016666666666666,1,1,4,5,1,0,2,0,1,0,1,2,3,-6.0,950873,2006599,1,2,0,2,0,0
1,4,PORRA MAESTRE_ JOEL,15.35,0,1,0,1,0,0,2,0,0,0,1,1,-3,-17.0,950873,2077062,0,0,0,0,0,2
0,7,BARTUAL BARDISA_ OSCAR,16.166666666666668,8,0,2,2,1,1,1,0,0,0,1,0,7,-1.0,950873,1794812,0,0,1,2,2,4
1,8,COMINO DIEZ_ CARLOS,14.433333333333334,0,1,1,2,6,3,1,0,0,0,1,0,5,-19.0,950873,1698706,0,0,0,0,0,4
1,12,ALBALADEJO PEREZ_ NORBERTO,21.883333333333333,12,0,1,1,1,1,3,1,1,0,1,3,7,-25.0,950873,1796561,1,2,4,8,1,4
1,14,STRUKOV STRUKOV_ VALENTIN,25.466666666666665,9,2,5,7,2,1,1,0,1,0,2,2,13,-14.0,950873,1876136,1,2,4,7,0,1
0,15,MOLINELLI VILLALBA_ GABRIEL,16.716666666666665,13,3,4,7,1,0,2,0,0,0,5,2,14,-6.0,950873,1294535,0,0,5,7,1,1
0,16,SANCHEZ LUBIAN_ PEDRO MANUEL,16.683333333333334,7,2,5,7,3,0,0,0,0,0,2,1,10,-7.0,950873,1208481,2,2,1,4,1,4
0,24,SEVERA LENCINA_ CARLOS,6.7,2,0,0,0,2,0,0,0,0,0,0,0,2,-2.0,950873,2020015,2,2,0,1,0,1
0,30,SANCHEZ ALIAGA_ OLIVER,17.95,8,0,2,2,2,0,3,0,0,0,0,4,9,-5.0,950873,1605745,0,0,1,2,2,5
0,37,MIRANDA ORTEGA_ JORGE,10.833333333333334,2,0,2,2,0,0,1,0,0,0,1,1,-2,4.0,950873,2071571,0,0,1,2,0,4
1,77,LOPEZ-VALVERDE CARRASCO_ PABLO,21.8,5,0,2,2,2,1,2,0,0,0,3,0,-1,-22.0,950873,1699015,0,0,1,5,1,3
1,1,MOLINA LORENZ_ JOAQUIN,16.833333333333332,4,1,0,1,4,0,0,0,1,0,2,0,4,20.0,950876,1889536,0,0,2,3,0,2
0,2,RAMOS CAMPOS_ NELO,20.016666666666666,6,0,1,1,2,0,0,0,0,0,1,0,2,9.0,950876,2092444,0,0,0,1,2,7
0,9,SARANOVIC_ BODIN,15.516666666666667,21,1,0,1,2,1,0,0,0,0,1,3,23,7.0,950876,2373259,1,2,4,5,4,6
1,10,RAMOS BELASTEGUI_ EDUARD,17.333333333333332,8,0,3,3,2,0,1,0,0,0,1,0,6,12.0,950876,1955713,0,0,1,3,2,5
0,11,MAS GANDIA_ RAMON,2.55,0,1,0,1,0,0,0,0,0,0,0,0,-1,-2.0,950876,2557180,0,0,0,2,0,0
0,13,ORTEGA MORA_ RAUL,17.466666666666665,3,0,2,2,5,2,3,0,0,0,1,1,7,5.0,950876,1890958,1,1,1,2,0,1
1,14,VILLALBA BAULBYS_ MARCO GABRIEL,33.31666666666667,9,1,5,6,4,0,2,2,0,0,0,1,13,17.0,950876,2446581,0,0,0,2,3,8
1,15,TAEÑO ELEZ_ MARCOS,22.05,6,1,3,4,7,2,4,0,0,0,3,3,14,20.0,950876,1824713,2,2,2,3,0,0
0,16,SMEDS_ NOEL,8.4,0,2,0,2,0,0,1,0,0,0,4,1,-3,0.0,950876,2736526,0,0,0,0,0,1
1,44,DIAGNE_ MAMADOU SALIF,32.43333333333333,25,2,12,14,1,1,2,1,0,1,2,8,36,22.0,950876,2276147,5,9,10,16,0,0
0,73,BARBERO LOPEZ_ IKER,14.083333333333334,9,0,3,3,2,0,0,0,0,0,1,1,13,10.0,950876,1509828,1,2,4,4,0,0
