inicial,dorsal,nombre_jugador,minutos,puntos,rebotes_ofensivos,rebotes_defensivos,rebotes_total,asistencias,recuperaciones,perdidas,tapones_favor,tapones_contra,mates,faltas_cometidas,faltas_recibidas,valoracion,balance,equipo,jugador,t1s,t1a,t2s,t2a,t3s,t3a
1,0,LOPEZ MARTINEZ_ ALEX,41.16666666666666,26,0,3,3,4,0,0,0,0,0,2,1,22,-2.0,951085,2176449,0,0,4,8,6,12
0,1,HARTMAN_ PRZEMYSLAW MIROSLAW,12.333333333333334,3,1,4,5,0,0,2,0,0,0,2,1,4,0.0,951085,2527341,1,2,1,1,0,0
0,9,BERRUGA SAEZ_ DIEGO,11.6,0,0,2,2,0,0,1,0,0,0,1,3,0,16.0,951085,2253736,0,2,0,1,0,0
1,11,SARRIAS SANCHEZ_ DARIO MIGUEL,25.98333333333333,20,3,3,6,0,1,3,0,0,0,4,4,17,-3.0,951085,1589828,7,8,5,11,1,1
0,13,LOZANO MARTINEZ_ ALEJANDRO,6.416666666666667,0,0,1,1,0,0,0,0,0,0,1,0,-2,-4.0,951085,2177613,0,0,0,1,0,1
0,14,IVANOV_ YAN,2.1166666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0,951085,2525212,0,0,0,0,0,0
1,15,MARIN ALVAREZ_ JUAN CARLOS,41.11666666666667,19,1,6,7,8,3,2,0,0,0,1,3,21,-2.0,951085,1714761,3,4,5,11,2,11
0,35,GUERRERO PEREZ_ JESUS,16.083333333333332,8,3,1,4,1,0,0,0,0,0,4,2,9,16.0,951085,2237638,0,1,4,5,0,0
1,50,BALLESTA VIÑAS_ JUAN,39.0,12,1,2,3,6,1,3,0,0,0,4,6,17,-8.0,951085,1181015,2,2,2,3,2,5
1,77,NOHEL_ SAMUEL,29.183333333333334,8,1,8,9,1,1,1,1,0,0,2,0,13,-7.0,951085,2738852,0,0,1,2,2,5
0,1,MOLINA LORENZ_ JOAQUIN,23.916666666666668,6,0,2,2,2,0,3,0,0,0,3,1,0,-8.0,950876,1889536,0,0,0,1,2,6
0,2,RAMOS CAMPOS_ NELO,10.883333333333333,0,0,0,0,1,0,1,0,0,0,1,1,-1,-3.0,950876,2092444,0,0,0,0,0,1
1,9,SARANOVIC_ BODIN,37.68333333333333,19,3,4,7,5,3,0,0,0,0,4,2,23,7.0,950876,2373259,3,4,8,11,0,5
1,10,RAMOS BELASTEGUI_ EDUARD,11.4,6,0,1,1,1,0,1,0,0,0,0,0,5,-12.0,950876,1955713,0,0,0,1,2,3
0,13,ORTEGA MORA_ RAUL,22.15,3,1,1,2,3,1,0,0,0,0,0,1,5,-4.0,950876,1890958,0,0,0,4,1,2
1,14,VILLALBA BAULBYS_ MARCO GABRIEL,33.81666666666667,17,0,3,3,1,1,1,0,0,0,1,1,15,0.0,950876,2446581,3,4,1,1,4,9
1,15,TAEÑO ELEZ_ MARCOS,22.633333333333333,8,0,1,1,1,1,2,0,0,0,5,3,6,8.0,950876,1824713,2,2,3,4,0,0
0,16,SMEDS_ NOEL,5.4,6,0,1,1,0,0,0,0,0,0,1,1,7,11.0,950876,2736526,0,0,0,0,2,2
1,44,DIAGNE_ MAMADOU SALIF,41.98333333333333,26,0,12,12,3,1,1,0,0,0,4,10,35,3.0,950876,2276147,10,13,8,17,0,0
0,73,BARBERO LOPEZ_ IKER,15.133333333333333,4,2,2,4,0,0,0,0,1,0,1,0,4,-7.0,950876,1509828,0,0,2,5,0,0
