inicial,dorsal,nombre_jugador,minutos,puntos,rebotes_ofensivos,rebotes_defensivos,rebotes_total,asistencias,recuperaciones,perdidas,tapones_favor,tapones_contra,mates,faltas_cometidas,faltas_recibidas,valoracion,balance,equipo,jugador,t1s,t1a,t2s,t2a,t3s,t3a
0,3,VIVES HURTADO_ ADRIA,3.0,0,0,0,0,0,0,2,0,0,0,0,0,-2,1.0,950772,2144599,0,0,0,0,0,0
0,4,SERRAT BUIGUES_ FERNANDO,0.3833333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.0,950772,2250792,0,0,0,0,0,0
0,5,SADOKI_ SOUFYANE,17.566666666666666,2,2,2,4,0,1,0,0,0,0,0,2,4,-7.0,950772,1790780,0,0,1,4,0,2
0,6,ZAPATA SERRA_ JOSE ANGEL,3.75,0,0,0,0,0,0,0,0,0,0,1,0,-2,-2.0,950772,2182582,0,0,0,0,0,1
1,7,PEREZ PALOMARES_ DANIEL,26.5,6,1,2,3,3,1,2,1,0,0,3,0,5,-15.0,950772,1794540,0,0,3,6,0,1
1,8,GARCIA STURGESS_ RICHARD,25.28333333333333,4,2,3,5,0,1,1,0,0,0,4,1,3,-17.0,950772,1995391,0,0,2,5,0,0
1,9,OTS MUT_ IGNACIO,14.433333333333334,0,1,1,2,0,1,0,0,0,0,1,0,-2,-4.0,950772,1879097,0,0,0,3,0,1
0,20,SOLER MANZANO_ JORDI,10.966666666666669,7,1,1,2,0,0,2,0,0,0,3,3,4,-1.0,950772,1616508,3,4,2,4,0,0
1,30,ALEXANDROV_ IVAN,32.05,2,1,4,5,1,1,1,0,0,0,0,5,2,-19.0,950772,2021759,0,0,1,7,0,5
0,32,FEDELE_ SANTIAGO,29.266666666666666,19,1,5,6,1,1,2,0,0,0,5,3,14,-20.0,950772,2712758,3,3,5,9,2,7
0,34,CLIMENT FIGUERES_ JORGE,26.916666666666668,13,2,5,7,0,1,2,0,0,0,3,3,10,-14.0,950772,2034816,1,5,3,4,2,6
1,35,PEREZ PALOMARES_ ADRIAN,9.883333333333333,0,1,0,1,1,0,1,0,0,0,4,1,-3,1.0,950772,1794542,0,0,0,1,0,0
1,2,VELAZQUEZ BALSERA_ CARLOS,29.55,12,3,7,10,1,0,4,0,1,0,2,5,14,14.0,950773,1796900,0,2,6,10,0,2
0,7,ROLDAN PIMENOV_ ALEKSEI,5.5,2,0,1,1,1,1,1,0,0,0,1,0,3,9.0,950773,2221352,0,0,1,1,0,0
1,8,CAZORLA ZARAGOZI_ DARIO,16.483333333333334,0,1,0,1,3,1,0,0,0,0,1,1,-1,13.0,950773,1756269,0,0,0,1,0,5
0,10,ORTOLA TOMAS_ JOAN MARIA,18.25,2,0,3,3,1,0,0,0,0,0,0,0,5,13.0,950773,1208733,0,0,1,2,0,0
0,11,JIMENA LLORCA_ SERGIO PATRIZIO,19.266666666666666,10,1,1,2,2,0,0,0,0,0,4,0,7,13.0,950773,1995485,1,1,0,2,3,4
0,14,CVRKOTA_ MILOS,20.766666666666666,12,0,4,4,0,1,2,0,0,0,3,3,10,10.0,950773,2643356,0,1,3,5,2,4
0,15,LOPEZ FLOR_ ANDRES,5.5,2,1,1,2,0,0,0,0,0,0,1,2,4,0.0,950773,1686734,2,2,0,1,0,0
1,17,SHERMAN_ KAJ-BJORN KRISTOF,18.116666666666667,14,3,5,8,1,1,5,0,0,0,1,6,21,15.0,950773,2160027,6,6,4,7,0,0
1,22,SIDDIQUE_ SALEEM,17.366666666666667,2,1,3,4,2,1,0,0,0,0,2,1,4,2.0,950773,2378721,0,0,1,2,0,3
0,33,KLEINJAN RODRIGUEZ_ ALAN PETER,21.683333333333334,14,1,1,2,1,1,3,0,0,0,2,3,12,-1.0,950773,1508383,5,6,3,4,1,3
1,88,IVARS MUNERA_ JAIME,27.516666666666666,3,1,5,6,2,0,1,0,0,0,1,1,5,12.0,950773,1365378,0,0,0,3,1,3
