inicial,dorsal,nombre_jugador,minutos,puntos,rebotes_ofensivos,rebotes_defensivos,rebotes_total,asistencias,recuperaciones,perdidas,tapones_favor,tapones_contra,mates,faltas_cometidas,faltas_recibidas,valoracion,balance,equipo,jugador,t1s,t1a,t2s,t2a,t3s,t3a
0,0,OSAWARU CUENCA_ PABLO,5.7,0,0,0,0,0,0,0,0,0,0,3,0,-3,-9.0,952559,2108548,0,0,0,0,0,0
0,1,VIVES SILVESTRE_ DAVID,3.2333333333333334,2,0,1,1,0,0,0,0,0,0,0,0,1,-2.0,952559,1857945,0,0,1,1,0,2
0,2,SELLER BERNABE_ FRANCISCO,4.466666666666667,2,0,0,0,0,0,0,0,0,0,2,0,0,-4.0,952559,2108993,0,0,1,1,0,0
0,3,ORTIN GOMEZ_ MIGUEL,18.166666666666668,10,0,1,1,4,1,2,0,0,0,3,1,10,-9.0,952559,1698640,2,2,1,1,2,4
0,7,PEREZ DIEZ_ MANUEL,8.066666666666666,0,0,0,0,0,0,1,0,0,0,1,0,-5,1.0,952559,1792455,0,0,0,3,0,0
1,8,BERMUDEZ HERRERO_ JORGE,25.4,11,1,2,3,1,0,2,0,0,0,0,4,7,-16.0,952559,1687924,5,6,0,2,2,9
0,10,LOPEZ IGUAL_ ALVARO,5.016666666666667,0,1,0,1,0,0,0,0,1,0,1,0,-2,-10.0,952559,1796571,0,0,0,0,0,2
1,13,VAICIUNAS_ AIRIDAS,25.716666666666665,10,1,1,2,3,0,1,0,0,0,2,2,10,-6.0,952559,2233345,3,4,2,3,1,3
0,15,PUJALTE MIRA_ JOSE ANTONIO,17.45,5,3,3,6,1,0,2,1,0,0,5,2,3,-18.0,952559,1995786,0,0,1,5,1,2
1,17,SEGUI HEREDIA_ CHRISTIAN,25.016666666666666,3,1,2,3,8,0,6,0,0,0,5,6,5,-15.0,952559,1706355,3,4,0,0,0,3
1,18,FERNANDEZ CARRASCO_ MATEO,32.416666666666664,15,0,4,4,1,0,1,1,0,0,3,4,10,-20.0,952559,1673632,1,2,1,3,4,12
1,21,GARCIA RUIZ_ ANTONIO DANIEL,29.35,8,1,7,8,1,1,0,0,0,0,1,1,12,-7.0,952559,1614405,0,0,4,7,0,3
0,4,MALLIK BOUNAD_ RABAH DJIHAD,7.833333333333333,2,1,0,1,0,0,0,0,0,0,1,3,1,4.0,952153,2160246,2,6,0,0,0,0
0,8,CUBERO SANTAFE_ IVAN,12.05,0,0,0,0,2,0,0,0,0,0,3,0,-5,5.0,952153,1868277,0,0,0,2,0,2
1,10,ZURBRIGGEN_ ALEJANDRO,21.516666666666666,13,0,1,1,0,3,3,0,1,0,2,6,12,22.0,952153,2451267,8,8,1,2,1,6
0,15,PELUFO LOZANO_ VICTOR,18.216666666666665,8,2,6,8,4,3,0,0,0,0,2,4,21,17.0,952153,1986323,0,2,4,5,0,1
0,17,LLACER SIMLAT_ EMILIO,20.383333333333333,10,2,4,6,4,3,2,0,0,0,2,1,13,14.0,952153,2090295,0,0,5,9,0,3
1,18,DALMAU ROIG_ JAVIER,19.53333333333333,6,1,1,2,0,1,0,1,0,0,3,0,3,4.0,952153,1618495,0,0,3,6,0,1
1,21,MARTINEZ HERNANDEZ_ MIGUEL,23.666666666666668,12,0,1,1,3,0,1,0,0,0,0,1,12,5.0,952153,1605142,2,2,2,3,2,5
0,22,MARTIN MARGARIT_ ALVARO,17.183333333333334,11,0,5,5,0,0,1,0,0,0,3,4,15,14.0,952153,2024048,5,5,3,4,0,0
0,23,LERIN PEREZ_ IVAN,16.333333333333332,9,1,0,1,2,1,1,0,0,0,1,4,9,18.0,952153,1807111,1,5,4,5,0,1
1,50,ANTICH MINGUEZ_ POL,20.466666666666665,8,2,4,6,2,1,2,0,0,0,0,1,15,3.0,952153,2033012,2,2,3,3,0,1
1,74,VERDEGUER FERRER_ LUIS,22.816666666666663,10,0,6,6,1,0,0,0,1,0,3,2,13,9.0,952153,228269,2,3,4,6,0,0
