inicial,dorsal,nombre_jugador,minutos,puntos,rebotes_ofensivos,rebotes_defensivos,rebotes_total,asistencias,recuperaciones,perdidas,tapones_favor,tapones_contra,mates,faltas_cometidas,faltas_recibidas,valoracion,balance,equipo,jugador,t1s,t1a,t2s,t2a,t3s,t3a
1,0,LOPEZ MARTINEZ_ ALEX,24.883333333333333,11,0,3,3,0,1,3,0,0,0,2,4,7,-20.0,951085,2176449,7,9,2,5,0,2
1,5,RAMIREZ SANZ_ FERNANDO,24.4,7,1,2,3,5,2,5,0,0,0,3,2,8,-13.0,951085,2237528,3,3,2,5,0,0
1,7,MARTINEZ SANCHEZ_ JOSE TOMAS,33.61666666666667,21,1,3,4,0,2,3,1,0,0,2,5,13,-11.0,951085,2010660,6,7,3,7,3,13
0,9,BERRUGA SAEZ_ DIEGO,4.716666666666667,0,0,0,0,0,0,0,0,0,0,1,0,-1,7.0,951085,2253736,0,0,0,0,0,0
1,11,SARRIAS SANCHEZ_ DARIO MIGUEL,13.8,0,0,2,2,3,0,2,0,0,0,3,0,-1,-17.0,951085,1589828,0,0,0,0,0,1
0,13,LOZANO MARTINEZ_ ALEJANDRO,9.35,2,0,0,0,0,1,1,0,0,0,3,0,-4,-11.0,951085,2177613,0,0,1,3,0,1
1,15,MARIN ALVAREZ_ JUAN CARLOS,31.6,19,0,4,4,1,3,3,0,1,0,2,6,16,-20.0,951085,1714761,3,5,2,7,4,9
0,20,SEVILLA NAVARRO_ PABLO,15.266666666666667,7,0,5,5,0,0,1,0,0,0,1,2,11,0.0,951085,2237878,0,0,2,2,1,2
0,35,GUERRERO PEREZ_ JESUS,6.216666666666667,3,3,2,5,0,0,0,0,0,0,0,1,7,4.0,951085,2237638,1,2,1,2,0,0
0,50,BALLESTA VIÑAS_ JUAN,16.166666666666668,2,0,0,0,4,2,2,0,0,0,1,1,4,-16.0,951085,1181015,0,0,1,2,0,1
0,77,NOHEL_ SAMUEL,19.98333333333333,4,3,3,6,0,1,2,0,0,0,2,2,5,-8.0,951085,2738852,0,0,2,6,0,0
0,0,GOMEZ VELEZ_ SERGIO,19.266666666666666,5,2,4,6,4,0,2,0,0,0,0,2,12,16.0,951375,1577477,2,2,0,1,1,3
0,8,MALIK_ CAMAL,20.266666666666666,21,1,1,2,1,2,6,0,0,0,1,1,17,20.0,951375,2515787,0,0,3,3,5,8
1,10,GRANJA BERNAD_ IAN,20.433333333333334,24,2,2,4,3,1,3,0,0,0,3,5,22,19.0,951375,1933382,3,5,6,9,3,7
1,11,GOMEZ GARCIA-GUTIERREZ_ PABLO,20.73333333333333,9,0,3,3,3,2,1,0,0,0,2,1,13,5.0,951375,1881440,0,0,0,0,3,5
0,12,MARISCAL GOMEZ_ MARIO,17.383333333333333,4,0,3,3,1,1,2,0,0,0,1,1,6,12.0,951375,1991574,2,2,1,2,0,0
1,22,NUÑEZ ANTON_ DANIEL,15.6,3,1,1,2,1,1,0,0,0,0,2,2,2,7.0,951375,2019343,1,2,1,3,0,2
1,24,ZAMORA MAÑA_ UNAI,23.98333333333333,4,2,8,10,1,1,0,0,0,0,3,1,6,10.0,951375,1994360,0,0,2,5,0,5
0,25,SANZ GOMEZ_ HECTOR,2.7666666666666666,0,0,0,0,0,0,1,0,0,0,2,0,-3,-7.0,951375,2082303,0,0,0,0,0,0
1,33,ANDREATTA_ MAXIMILIANO,24.183333333333334,11,1,5,6,1,3,3,1,0,1,4,2,13,24.0,951375,2641325,3,4,4,5,0,2
0,35,GRANJA I BERNAD_ POL,19.566666666666663,10,0,1,1,0,1,2,0,1,0,3,4,3,2.0,951375,2049105,0,1,2,7,2,4
0,79,CAMARA_ OUWA,15.816666666666666,6,4,3,7,1,0,3,0,0,0,2,1,9,-3.0,951375,2680875,0,0,3,4,0,0
