inicial,dorsal,nombre_jugador,minutos,puntos,rebotes_ofensivos,rebotes_defensivos,rebotes_total,asistencias,recuperaciones,perdidas,tapones_favor,tapones_contra,mates,faltas_cometidas,faltas_recibidas,valoracion,balance,equipo,jugador,t1s,t1a,t2s,t2a,t3s,t3a
0,0,LOPEZ MARTINEZ_ ALEX,24.366666666666667,3,0,1,1,0,0,1,0,0,0,0,2,-7,-8.0,951085,2176449,3,5,0,7,0,3
1,5,RAMIREZ SANZ_ FERNANDO,14.216666666666669,4,0,1,1,4,0,1,0,0,0,1,3,6,5.0,951085,2237528,2,4,1,2,0,1
1,7,MARTINEZ SANCHEZ_ JOSE TOMAS,28.133333333333333,13,0,6,6,1,0,1,1,0,0,5,2,13,1.0,951085,2010660,2,2,1,2,3,6
1,11,SARRIAS SANCHEZ_ DARIO MIGUEL,30.33333333333333,22,2,5,7,2,1,1,1,0,0,3,2,25,11.0,951085,1589828,2,3,10,12,0,3
0,13,LOZANO MARTINEZ_ ALEJANDRO,2.25,0,0,1,1,0,1,0,0,0,0,0,0,2,-1.0,951085,2177613,0,0,0,0,0,0
1,15,MARIN ALVAREZ_ JUAN CARLOS,38.0,11,2,7,9,6,2,4,0,0,0,2,5,17,15.0,951085,1714761,4,5,2,7,1,5
1,20,SEVILLA NAVARRO_ PABLO,36.21666666666667,19,1,5,6,0,2,0,0,0,1,3,4,22,14.0,951085,2237878,1,4,6,7,2,4
0,35,GUERRERO PEREZ_ JESUS,8.333333333333334,0,1,1,2,0,0,2,1,0,0,1,0,-2,-7.0,951085,2237638,0,0,0,2,0,0
0,50,BALLESTA VIÑAS_ JUAN,28.416666666666668,6,2,1,3,5,2,0,1,0,0,3,4,7,-3.0,951085,1181015,6,8,0,4,0,5
0,77,NOHEL_ SAMUEL,14.733333333333333,4,0,3,3,0,0,1,0,0,0,0,1,5,-7.0,951085,2738852,0,2,2,2,0,0
0,2,TALENS ALBERO_ OVIDI,5.466666666666667,2,0,1,1,1,1,0,0,0,0,1,0,2,-6.0,950835,2102105,0,0,1,2,0,1
0,4,IGLESIAS CAMINO_ ANXO,34.233333333333334,15,1,5,6,2,1,2,0,1,0,4,3,11,3.0,950835,1828632,4,4,4,6,1,9
0,8,MAS MICO_ JAIME,2.583333333333333,0,0,0,0,0,0,0,0,0,0,0,0,-1,0.0,950835,2182740,0,0,0,0,0,1
1,11,LOPEZ ZOROA_ FRANCISCO,27.166666666666668,9,1,3,4,1,1,4,0,0,0,2,3,4,-2.0,950835,1889530,1,2,1,4,2,6
1,13,MARTÍNEZ CUCALÓN_ NICOLÁS,33.68333333333333,14,2,3,5,4,1,1,0,1,0,2,2,13,-5.0,950835,2033341,1,1,2,7,3,8
1,14,LADSON BUGALLO_ WILL ALEXIO,27.816666666666663,7,6,7,13,1,1,1,0,0,0,5,5,16,3.0,950835,2042389,1,3,3,6,0,0
0,17,MARTINEZ MUÑOZ_ JOSE LUIS,13.633333333333333,0,0,1,1,5,0,1,0,0,0,1,1,4,-1.0,950835,1501246,0,0,0,1,0,0
0,21,PALAZON VICEDO_ GINES,12.866666666666667,4,1,1,2,1,0,1,0,0,0,2,1,2,-8.0,950835,2100996,2,2,1,2,0,2
1,23,CLEDJO_ NATHAN,41.86666666666667,15,4,10,14,2,1,5,0,1,0,4,2,13,-2.0,950835,2277572,1,2,7,16,0,2
1,34,BLAZQUEZ VIDAL_ ALEJANDRO,20.6,10,1,1,2,0,1,0,0,0,0,2,1,10,-2.0,950835,1995455,0,0,5,7,0,0
0,51,NAVARRO MORALES_ JAVIER,5.083333333333333,2,0,1,1,0,0,1,0,1,0,0,0,1,0.0,950835,2118686,0,0,1,2,0,0
