inicial,dorsal,nombre_jugador,minutos,puntos,rebotes_ofensivos,rebotes_defensivos,rebotes_total,asistencias,recuperaciones,perdidas,tapones_favor,tapones_contra,mates,faltas_cometidas,faltas_recibidas,valoracion,balance,equipo,jugador,t1s,t1a,t2s,t2a,t3s,t3a
0,0,HENRIQUE RIBEIRO FORMOSO_ RAINA ANDRE,12.483333333333333,0,3,2,5,1,1,1,0,0,0,2,0,2,16.0,950777,2267726,0,0,0,2,0,0
1,3,MCGUIRK_ LIAM,17.7,7,2,2,4,2,1,2,0,0,0,2,4,10,11.0,950777,1616642,3,4,2,5,0,0
1,5,CERVANTES GUERRA_ LUIS MANUEL,24.633333333333333,8,1,6,7,4,3,1,1,0,0,0,2,22,24.0,950777,2451920,0,0,4,4,0,2
1,6,BAENA SÁNCHEZ_ PEDRO,19.866666666666667,8,0,1,1,3,1,0,0,0,0,0,4,12,17.0,950777,1985418,0,0,1,1,2,7
0,7,SORIA MAGRANER_ GUILLEM,4.0,3,0,0,0,1,1,0,0,0,0,0,1,4,0.0,950777,2144486,1,2,1,2,0,0
0,8,VERCHER FERNANDEZ_ VICENT,16.3,3,0,1,1,3,0,2,0,0,0,5,0,-4,11.0,950777,1807414,0,0,0,0,1,5
0,10,SANTAMATILDE PERIS_ VICENT,16.066666666666666,2,1,4,5,1,1,1,0,0,0,1,0,6,5.0,950777,1504969,0,0,1,1,0,1
1,12,MARCO CLIMENT_ FRANCISCO,23.933333333333334,13,1,4,5,0,2,3,1,0,0,0,2,18,31.0,950777,1853272,1,1,6,8,0,0
0,13,BOIX GUILLEM_ JOSE FRANCISCO,18.666666666666668,14,0,1,1,0,2,2,0,0,0,4,1,7,19.0,950777,1701869,1,2,2,4,3,5
1,15,LUENGO MATEO_ PABLO,21.33333333333333,22,1,1,2,0,1,0,0,0,0,2,3,22,17.0,950777,1851070,6,7,2,2,4,7
0,33,GONZALEZ MARIN_ DIEGO,9.016666666666667,0,1,1,2,0,0,0,0,0,0,2,1,-2,9.0,950777,1860866,0,2,0,1,0,0
0,35,GRAU PIQUERES_ CARLES,16.0,7,0,2,2,3,0,0,0,0,0,2,1,10,20.0,950777,1761260,1,2,3,3,0,0
0,2,TALENS ALBERO_ OVIDI,9.483333333333333,0,0,0,0,1,1,1,0,0,0,0,2,3,-15.0,950835,2102105,0,0,0,0,0,0
0,4,IGLESIAS CAMINO_ ANXO,17.85,2,3,2,5,1,0,2,0,1,0,0,3,2,-32.0,950835,1828632,2,4,0,1,0,4
0,7,ABENZA SEVERA_ EDUARDO,3.1,0,1,0,1,0,0,0,0,0,0,1,0,0,0.0,950835,1874997,0,0,0,0,0,0
0,8,MAS MICO_ JAIME,8.583333333333334,0,0,1,1,0,0,0,0,0,0,0,1,0,-11.0,950835,2182740,0,2,0,0,0,0
1,11,LOPEZ ZOROA_ FRANCISCO,22.933333333333334,5,0,2,2,1,0,0,0,0,0,3,1,1,-8.0,950835,1889530,1,2,2,3,0,3
1,13,MARTÍNEZ CUCALÓN_ NICOLÁS,32.5,3,1,3,4,6,1,5,0,1,0,1,3,3,-34.0,950835,2033341,1,2,1,3,0,5
1,14,LADSON BUGALLO_ WILL ALEXIO,25.383333333333333,18,4,1,5,0,1,1,0,0,1,2,5,21,-19.0,950835,2042389,8,8,5,8,0,2
0,17,MARTINEZ MUÑOZ_ JOSE LUIS,12.05,3,1,2,3,1,0,1,0,0,0,3,3,5,-9.0,950835,1501246,0,0,0,1,1,1
0,21,PALAZON VICEDO_ GINES,11.3,7,1,0,1,0,1,4,0,0,0,5,0,-1,-9.0,950835,2100996,0,0,2,2,1,2
1,23,CLEDJO_ NATHAN,31.8,7,0,3,3,1,5,2,0,0,0,1,2,4,-29.0,950835,2277572,0,2,2,7,1,5
1,34,BLAZQUEZ VIDAL_ ALEJANDRO,17.133333333333333,4,1,1,2,0,0,2,0,0,0,3,0,-1,-11.0,950835,1995455,0,0,2,3,0,1
0,51,NAVARRO MORALES_ JAVIER,7.883333333333333,2,2,0,2,0,0,0,0,0,0,0,0,1,-3.0,950835,2118686,0,0,1,4,0,0
