inicial,dorsal,nombre_jugador,minutos,puntos,rebotes_ofensivos,rebotes_defensivos,rebotes_total,asistencias,recuperaciones,perdidas,tapones_favor,tapones_contra,mates,faltas_cometidas,faltas_recibidas,valoracion,balance,equipo,jugador,t1s,t1a,t2s,t2a,t3s,t3a
0,0,OSAWARU CUENCA_ PABLO,2.6833333333333336,3,2,0,2,0,0,0,0,1,0,0,1,4,-1.0,952559,2108548,1,2,1,2,0,0
0,3,ORTIN GOMEZ_ MIGUEL,19.8,6,0,3,3,4,0,0,0,0,0,1,2,12,11.0,952559,1698640,0,0,0,0,2,4
0,5,GARCIA CORBI_ JOSE MANUEL,10.516666666666667,6,0,0,0,1,1,0,0,0,0,1,1,4,1.0,952559,1499350,0,0,0,0,2,6
0,7,PEREZ DIEZ_ MANUEL,14.783333333333331,2,3,4,7,1,0,1,1,0,0,3,1,7,-2.0,952559,1792455,0,0,1,1,0,1
1,8,BERMUDEZ HERRERO_ JORGE,29.98333333333333,19,0,3,3,2,3,2,0,0,0,4,3,11,-5.0,952559,1687924,5,5,4,10,2,9
1,13,VAICIUNAS_ AIRIDAS,33.38333333333333,3,2,2,4,1,1,0,0,0,0,3,1,0,-14.0,952559,2233345,1,2,1,3,0,4
1,17,SEGUI HEREDIA_ CHRISTIAN,32.65,20,0,3,3,7,5,3,0,0,0,4,5,24,-20.0,952559,1706355,5,5,6,10,1,6
1,18,FERNANDEZ CARRASCO_ MATEO,29.28333333333333,10,0,5,5,1,2,2,1,0,0,2,3,10,-11.0,952559,1673632,2,2,1,5,2,6
1,21,GARCIA RUIZ_ ANTONIO DANIEL,26.916666666666668,4,2,2,4,1,0,1,0,0,0,5,3,1,-14.0,952559,1614405,0,0,2,6,0,1
1,3,MCGUIRK_ LIAM,21.35,13,0,5,5,0,0,2,0,1,0,1,4,14,18.0,950777,1616642,5,5,1,5,2,3
1,5,CERVANTES GUERRA_ LUIS MANUEL,30.3,7,3,11,14,0,1,4,1,0,0,3,2,13,12.0,950777,2451920,0,2,2,4,1,2
0,8,VERCHER FERNANDEZ_ VICENT,17.25,15,2,1,3,1,1,1,0,0,0,3,4,15,6.0,950777,1807414,3,4,3,3,2,6
0,10,SANTAMATILDE PERIS_ VICENT,15.2,3,0,2,2,1,0,1,0,0,0,2,0,2,-9.0,950777,1504969,0,0,0,0,1,2
1,12,MARCO CLIMENT_ FRANCISCO,32.983333333333334,15,2,9,11,6,0,4,0,0,0,4,6,26,16.0,950777,1853272,7,7,4,6,0,2
0,13,BOIX GUILLEM_ JOSE FRANCISCO,19.85,11,0,4,4,0,0,1,0,0,0,1,1,13,-5.0,950777,1701869,0,0,1,1,3,4
1,15,LUENGO MATEO_ PABLO,29.616666666666667,8,0,2,2,3,1,2,0,0,0,1,3,4,15.0,950777,1851070,4,5,2,3,0,8
0,20,FONT FENOLLAR_ ARNAU,16.133333333333333,5,0,1,1,1,2,3,0,0,0,2,1,2,0.0,950777,2034658,2,3,0,0,1,3
0,33,GONZALEZ MARIN_ DIEGO,1.5166666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,950777,1860866,0,0,0,0,0,0
1,35,GRAU PIQUERES_ CARLES,15.8,7,1,2,3,2,0,3,0,1,0,3,1,2,-1.0,950777,1761260,0,0,2,4,1,4
