inicial,dorsal,nombre_jugador,minutos,puntos,rebotes_ofensivos,rebotes_defensivos,rebotes_total,asistencias,recuperaciones,perdidas,tapones_favor,tapones_contra,mates,faltas_cometidas,faltas_recibidas,valoracion,balance,equipo,jugador,t1s,t1a,t2s,t2a,t3s,t3a
0,4,PORRA MAESTRE_ JOEL,16.1,6,0,2,2,3,2,3,0,0,0,0,3,10,-3.0,950873,2077062,4,5,1,3,0,0
0,7,BARTUAL BARDISA_ OSCAR,13.166666666666666,0,0,1,1,0,0,1,0,0,0,0,0,-3,-4.0,950873,1794812,0,0,0,1,0,2
0,8,COMINO DIEZ_ CARLOS,20.433333333333334,9,0,0,0,0,0,1,0,0,0,2,2,4,-14.0,950873,1698706,0,0,0,1,3,6
1,10,SERNEGUET GARVI_ ALDO JOSE,19.3,10,0,4,4,0,1,4,0,0,0,5,2,5,-10.0,950873,1677187,4,4,3,4,0,2
1,12,ALBALADEJO PEREZ_ NORBERTO,21.816666666666663,14,0,1,1,2,3,2,0,0,0,1,2,10,-28.0,950873,1796561,2,4,3,8,2,4
1,14,STRUKOV STRUKOV_ VALENTIN,18.066666666666663,12,2,2,4,0,0,4,0,0,0,5,4,5,-1.0,950873,1876136,3,5,3,6,1,2
1,16,SANCHEZ LUBIAN_ PEDRO MANUEL,20.03333333333333,4,1,5,6,1,1,3,0,0,0,5,3,3,-21.0,950873,1208481,0,0,2,3,0,3
0,21,MARTIN MARTINEZ_ ALVARO,10.883333333333333,0,0,3,3,1,0,1,0,0,0,2,0,0,-14.0,950873,1191077,0,0,0,1,0,0
0,24,SEVERA LENCINA_ CARLOS,6.616666666666667,0,0,1,1,0,0,0,0,0,0,1,0,-1,4.0,950873,2020015,0,0,0,1,0,0
1,30,SANCHEZ ALIAGA_ OLIVER,18.566666666666663,0,1,0,1,6,2,0,0,0,0,1,0,5,-25.0,950873,1605745,0,0,0,2,0,1
0,77,LOPEZ-VALVERDE CARRASCO_ PABLO,14.8,3,0,0,0,2,2,0,0,0,0,0,0,3,-5.0,950873,1699015,0,0,0,2,1,3
0,88,OSA NZANG_ LUCIANO,20.216666666666665,1,1,3,4,0,1,1,0,1,0,5,4,0,-9.0,950873,2006599,1,4,0,1,0,0
1,2,VELAZQUEZ BALSERA_ CARLOS,22.75,9,0,3,3,2,1,1,0,0,0,0,5,15,15.0,950773,1796900,5,5,2,4,0,2
0,7,ROLDAN PIMENOV_ ALEKSEI,12.316666666666666,12,0,3,3,1,0,1,0,0,0,4,1,10,17.0,950773,2221352,2,3,2,2,2,3
1,8,CAZORLA ZARAGOZI_ DARIO,30.266666666666666,5,0,3,3,6,3,2,0,0,0,1,2,10,32.0,950773,1756269,2,2,0,1,1,6
0,10,ORTOLA TOMAS_ JOAN MARIA,19.0,6,1,2,3,3,1,2,0,0,0,2,1,9,10.0,950773,1208733,2,2,2,3,0,0
0,11,JIMENA LLORCA_ SERGIO PATRIZIO,20.73333333333333,4,0,4,4,3,0,2,0,0,0,1,0,3,11.0,950773,1995485,0,0,2,3,0,4
1,14,CVRKOTA_ MILOS,7.166666666666667,3,0,1,1,1,0,0,0,0,0,3,2,2,3.0,950773,2643356,1,2,1,2,0,0
1,17,SHERMAN_ KAJ-BJORN KRISTOF,21.383333333333333,18,4,6,10,2,1,3,1,0,0,1,5,29,18.0,950773,2160027,4,4,7,10,0,1
0,18,LOPEZ FLOR_ ANDRES,15.566666666666666,7,1,4,5,1,0,2,0,0,0,2,4,9,8.0,950773,1686734,1,4,3,4,0,0
0,22,SIDDIQUE_ SALEEM,11.55,5,0,1,1,0,3,1,0,0,0,4,1,3,15.0,950773,2378721,0,0,1,3,1,1
1,33,KLEINJAN RODRIGUEZ_ ALAN PETER,24.2,13,0,2,2,3,1,2,0,0,0,3,4,14,9.0,950773,1508383,7,7,3,6,0,1
0,88,IVARS MUNERA_ JAIME,15.066666666666666,3,0,4,4,3,0,1,0,0,0,0,0,5,-8.0,950773,1365378,0,0,0,2,1,3
