inicial,dorsal,nombre_jugador,minutos,puntos,rebotes_ofensivos,rebotes_defensivos,rebotes_total,asistencias,recuperaciones,perdidas,tapones_favor,tapones_contra,mates,faltas_cometidas,faltas_recibidas,valoracion,balance,equipo,jugador,t1s,t1a,t2s,t2a,t3s,t3a
0,2,MOYA VALLADARES_ AARON,11.216666666666669,2,0,1,1,0,0,1,1,0,0,3,1,1,-2.0,950873,1686346,0,0,1,1,0,0
1,4,PORRA MAESTRE_ JOEL,20.7,3,1,2,3,0,0,2,0,0,0,3,0,-1,-3.0,950873,2077062,0,0,0,0,1,3
0,7,BARTUAL BARDISA_ OSCAR,16.383333333333333,7,1,1,2,0,1,1,0,0,0,3,1,3,-3.0,950873,1794812,1,1,3,4,0,3
0,8,COMINO DIEZ_ CARLOS,15.4,5,1,3,4,0,1,4,0,0,0,0,0,0,-10.0,950873,1698706,0,0,1,4,1,4
1,12,ALBALADEJO PEREZ_ NORBERTO,22.8,21,1,2,3,0,0,1,0,0,0,3,3,11,-11.0,950873,1796561,1,4,7,13,2,5
1,14,STRUKOV STRUKOV_ VALENTIN,28.33333333333333,10,4,3,7,2,0,3,0,0,0,0,4,16,-5.0,950873,1876136,0,0,5,8,0,1
1,16,SANCHEZ LUBIAN_ PEDRO MANUEL,22.35,12,0,2,2,1,2,3,0,0,0,3,1,5,-3.0,950873,1208481,1,2,4,8,1,3
0,21,MARTIN MARTINEZ_ ALVARO,11.666666666666666,0,0,3,3,3,0,0,0,0,0,1,0,3,-11.0,950873,1191077,0,0,0,2,0,0
0,24,SEVERA LENCINA_ CARLOS,10.566666666666666,0,0,0,0,1,1,0,0,0,0,1,0,1,-14.0,950873,2020015,0,0,0,0,0,0
0,30,SANCHEZ ALIAGA_ OLIVER,11.8,1,0,2,2,1,1,2,0,0,0,0,2,3,-4.0,950873,1605745,1,1,0,0,0,2
1,77,LOPEZ-VALVERDE CARRASCO_ PABLO,28.78333333333333,4,0,6,6,4,1,1,0,0,0,2,2,7,-14.0,950873,1699015,0,0,2,3,0,6
0,0,GOMEZ VELEZ_ SERGIO,15.5,5,1,2,3,5,0,0,0,0,0,0,0,8,16.0,951375,1577477,0,0,1,2,1,5
1,8,MALIK_ CAMAL,30.0,21,5,3,8,1,0,1,0,0,1,2,6,24,9.0,951375,2515787,3,4,6,8,2,8
1,10,GRANJA BERNAD_ IAN,26.5,19,1,3,4,2,4,3,0,0,1,2,3,22,15.0,951375,1933382,0,0,5,6,3,7
1,11,GOMEZ GARCIA-GUTIERREZ_ PABLO,24.5,6,2,2,4,1,3,1,0,0,0,1,1,10,0.0,951375,1881440,0,0,3,3,0,3
0,12,MARISCAL GOMEZ_ MARIO,15.7,2,0,0,0,1,0,2,0,0,0,4,2,-6,5.0,951375,1991574,0,0,1,3,0,3
0,22,NUÑEZ ANTON_ DANIEL,13.8,3,0,1,1,1,0,0,0,1,0,1,1,1,10.0,951375,2019343,1,2,1,2,0,2
1,24,ZAMORA MAÑA_ UNAI,32.55,12,2,8,10,3,3,1,0,0,0,1,3,19,22.0,951375,1994360,2,3,2,5,2,8
1,33,ANDREATTA_ MAXIMILIANO,32.61666666666667,13,4,8,12,2,2,5,0,0,0,3,3,14,-1.0,951375,2641325,1,1,6,10,0,6
0,35,GRANJA I BERNAD_ POL,3.4833333333333334,0,0,1,1,0,0,1,0,0,0,0,0,-1,-3.0,951375,2049105,0,0,0,1,0,0
0,79,CAMARA_ OUWA,5.35,0,1,3,4,0,0,1,0,0,0,0,0,2,7.0,951375,2680875,0,0,0,1,0,0
